ProductKey;OrderDateKey;DueDateKey;ShipDateKey;CustomerKey;SalesOrderNumber;SalesAmount;US Dollar Sales Amount
382;20200710;20200722;20200717;20525;SO61916;1120,49;1120,49
214;20200710;20200722;20200717;20525;SO61916;34,99;34,99
388;20200710;20200722;20200717;21333;SO61917;1120,49;1120,49
491;20200710;20200722;20200717;21333;SO61917;53,99;53,99
475;20200710;20200722;20200717;15115;SO61884;69,99;69,99
467;20200710;20200722;20200717;15115;SO61884;24,49;24,49
541;20200711;20200723;20200718;26410;SO61944;28,99;28,99
478;20200711;20200723;20200718;21771;SO61933;9,99;9,99
477;20200711;20200723;20200718;21771;SO61933;4,99;4,99
484;20200711;20200723;20200718;21771;SO61933;7,95;7,95
529;20200711;20200723;20200718;23956;SO61942;3,99;3,99
472;20200711;20200723;20200718;23956;SO61942;63,50;63,5
357;20200711;20200723;20200718;14601;SO61950;2319,99;2319,99
485;20200711;20200723;20200718;14601;SO61950;21,98;21,98
214;20200711;20200723;20200718;14601;SO61950;34,99;34,99
353;20200711;20200723;20200718;14471;SO61951;2319,99;2319,99
537;20200711;20200723;20200718;14471;SO61951;35,00;35
355;20200711;20200723;20200718;14451;SO61952;2319,99;2319,99
537;20200711;20200723;20200718;14451;SO61952;35,00;35
528;20200711;20200723;20200718;14451;SO61952;4,99;4,99
480;20200711;20200723;20200718;14451;SO61952;2,29;2,29
485;20200711;20200723;20200718;12971;SO61947;21,98;21,98
589;20200711;20200723;20200718;14576;SO61948;769,49;769,49
484;20200711;20200723;20200718;14576;SO61948;7,95;7,95
573;20200711;20200723;20200718;25758;SO61955;2384,07;2384,07
214;20200711;20200723;20200718;25758;SO61955;34,99;34,99
225;20200711;20200723;20200718;25758;SO61955;8,99;8,99
225;20200711;20200723;20200718;23276;SO61961;8,99;8,99
573;20200711;20200723;20200718;23276;SO61961;2384,07;2384,07
574;20200711;20200723;20200718;25990;SO61962;2384,07;2384,07
488;20200711;20200723;20200718;25990;SO61962;53,99;53,99
225;20200711;20200723;20200718;25990;SO61962;8,99;8,99
562;20200711;20200723;20200718;26060;SO61963;2384,07;2384,07
217;20200711;20200723;20200718;26060;SO61963;34,99;34,99
604;20200711;20200723;20200718;22749;SO61964;539,99;539,99
538;20200711;20200723;20200718;22749;SO61964;21,49;21,49
529;20200711;20200723;20200718;22749;SO61964;3,99;3,99
214;20200711;20200723;20200718;22749;SO61964;34,99;34,99
580;20200711;20200723;20200718;20682;SO61965;1700,99;1700,99
214;20200711;20200723;20200718;20682;SO61965;34,99;34,99
476;20200711;20200723;20200718;20128;SO61935;69,99;69,99
225;20200711;20200723;20200718;20128;SO61935;8,99;8,99
477;20200711;20200723;20200718;17432;SO61936;4,99;4,99
477;20200711;20200723;20200718;16154;SO61937;4,99;4,99
485;20200711;20200723;20200718;13876;SO61938;21,98;21,98
529;20200711;20200723;20200718;11181;SO61929;3,99;3,99
530;20200711;20200723;20200718;28009;SO61930;4,99;4,99
480;20200711;20200723;20200718;28009;SO61930;2,29;2,29
530;20200711;20200723;20200718;27619;SO61931;4,99;4,99
541;20200711;20200723;20200718;27619;SO61931;28,99;28,99
588;20200711;20200723;20200718;19324;SO61925;769,49;769,49
228;20200711;20200723;20200718;19324;SO61925;49,99;49,99
484;20200712;20200724;20200719;11882;SO61972;7,95;7,95
528;20200712;20200724;20200719;11795;SO61997;4,99;4,99
537;20200712;20200724;20200719;11795;SO61997;35,00;35
537;20200712;20200724;20200719;11858;SO61998;35,00;35
477;20200712;20200724;20200719;11342;SO61999;4,99;4,99
479;20200712;20200724;20200719;11342;SO61999;8,99;8,99
217;20200712;20200724;20200719;11342;SO61999;34,99;34,99
485;20200712;20200724;20200719;13331;SO62000;21,98;21,98
222;20200712;20200724;20200719;13331;SO62000;34,99;34,99
481;20200712;20200724;20200719;13331;SO62000;8,99;8,99
596;20200712;20200724;20200719;15908;SO62002;539,99;539,99
485;20200712;20200724;20200719;15908;SO62002;21,98;21,98
477;20200712;20200724;20200719;15908;SO62002;4,99;4,99
478;20200712;20200724;20200719;15908;SO62002;9,99;9,99
488;20200712;20200724;20200719;15908;SO62002;53,99;53,99
363;20200712;20200724;20200719;14485;SO62003;2294,99;2294,99
478;20200712;20200724;20200719;14485;SO62003;9,99;9,99
477;20200712;20200724;20200719;14485;SO62003;4,99;4,99
480;20200712;20200724;20200719;14485;SO62003;2,29;2,29
357;20200712;20200724;20200719;12042;SO62005;2319,99;2319,99
485;20200712;20200724;20200719;12042;SO62005;21,98;21,98
487;20200712;20200724;20200719;12042;SO62005;54,99;54,99
575;20200712;20200724;20200719;24201;SO62006;2384,07;2384,07
222;20200712;20200724;20200719;24201;SO62006;34,99;34,99
225;20200712;20200724;20200719;24201;SO62006;8,99;8,99
573;20200712;20200724;20200719;25943;SO62012;2384,07;2384,07
477;20200712;20200724;20200719;25943;SO62012;4,99;4,99
479;20200712;20200724;20200719;25943;SO62012;8,99;8,99
217;20200712;20200724;20200719;25943;SO62012;34,99;34,99
538;20200712;20200724;20200719;27648;SO61983;21,49;21,49
480;20200712;20200724;20200719;27648;SO61983;2,29;2,29
540;20200712;20200724;20200719;24263;SO61985;32,60;32,6
480;20200712;20200724;20200719;24263;SO61985;2,29;2,29
528;20200712;20200724;20200719;23333;SO61986;4,99;4,99
536;20200712;20200724;20200719;23333;SO61986;29,99;29,99
217;20200712;20200724;20200719;23333;SO61986;34,99;34,99
237;20200712;20200724;20200719;23333;SO61986;49,99;49,99
540;20200712;20200724;20200719;24261;SO61987;32,60;32,6
529;20200712;20200724;20200719;24261;SO61987;3,99;3,99
217;20200712;20200724;20200719;24261;SO61987;34,99;34,99
478;20200712;20200724;20200719;21724;SO61988;9,99;9,99
477;20200712;20200724;20200719;21724;SO61988;4,99;4,99
478;20200712;20200724;20200719;21692;SO61989;9,99;9,99
477;20200712;20200724;20200719;21692;SO61989;4,99;4,99
562;20200712;20200724;20200719;25979;SO62014;2384,07;2384,07
386;20200712;20200724;20200719;20437;SO62015;1120,49;1120,49
214;20200712;20200724;20200719;20437;SO62015;34,99;34,99
382;20200712;20200724;20200719;20145;SO62016;1120,49;1120,49
529;20200712;20200724;20200719;20145;SO62016;3,99;3,99
539;20200712;20200724;20200719;20145;SO62016;24,99;24,99
222;20200712;20200724;20200719;20145;SO62016;34,99;34,99
584;20200712;20200724;20200719;12807;SO62017;539,99;539,99
485;20200712;20200724;20200719;13902;SO61993;21,98;21,98
529;20200712;20200724;20200719;19507;SO61995;3,99;3,99
480;20200712;20200724;20200719;19507;SO61995;2,29;2,29
474;20200713;20200725;20200720;19011;SO62048;69,99;69,99
225;20200713;20200725;20200720;19011;SO62048;8,99;8,99
477;20200713;20200725;20200720;17547;SO62049;4,99;4,99
528;20200713;20200725;20200720;14729;SO62050;4,99;4,99
475;20200713;20200725;20200720;19715;SO62046;69,99;69,99
488;20200713;20200725;20200720;19715;SO62046;53,99;53,99
529;20200713;20200725;20200720;22556;SO62061;3,99;3,99
538;20200713;20200725;20200720;22556;SO62061;21,49;21,49
214;20200713;20200725;20200720;22556;SO62061;34,99;34,99
537;20200713;20200725;20200720;11174;SO62062;35,00;35
528;20200713;20200725;20200720;11174;SO62062;4,99;4,99
480;20200713;20200725;20200720;11174;SO62062;2,29;2,29
604;20200713;20200725;20200720;23257;SO62080;539,99;539,99
584;20200713;20200725;20200720;23266;SO62081;539,99;539,99
477;20200713;20200725;20200720;23266;SO62081;4,99;4,99
479;20200713;20200725;20200720;23266;SO62081;8,99;8,99
228;20200713;20200725;20200720;23266;SO62081;49,99;49,99
606;20200713;20200725;20200720;22788;SO62082;539,99;539,99
479;20200713;20200725;20200720;22788;SO62082;8,99;8,99
477;20200713;20200725;20200720;22788;SO62082;4,99;4,99
234;20200713;20200725;20200720;22788;SO62082;49,99;49,99
384;20200713;20200725;20200720;27798;SO62083;1120,49;1120,49
490;20200713;20200725;20200720;27798;SO62083;53,99;53,99
485;20200713;20200725;20200720;13444;SO62064;21,98;21,98
217;20200713;20200725;20200720;13444;SO62064;34,99;34,99
214;20200713;20200725;20200720;12236;SO62065;34,99;34,99
588;20200713;20200725;20200720;14617;SO62066;769,49;769,49
536;20200713;20200725;20200720;14617;SO62066;29,99;29,99
528;20200713;20200725;20200720;14617;SO62066;4,99;4,99
217;20200713;20200725;20200720;14617;SO62066;34,99;34,99
587;20200713;20200725;20200720;13029;SO62067;769,49;769,49
478;20200713;20200725;20200720;13029;SO62067;9,99;9,99
596;20200713;20200725;20200720;19735;SO62068;539,99;539,99
528;20200713;20200725;20200720;19735;SO62068;4,99;4,99
535;20200713;20200725;20200720;19735;SO62068;24,99;24,99
480;20200713;20200725;20200720;19735;SO62068;2,29;2,29
357;20200713;20200725;20200720;14656;SO62069;2319,99;2319,99
478;20200713;20200725;20200720;14656;SO62069;9,99;9,99
477;20200713;20200725;20200720;14656;SO62069;4,99;4,99
231;20200713;20200725;20200720;14656;SO62069;49,99;49,99
359;20200713;20200725;20200720;12109;SO62070;2294,99;2294,99
485;20200713;20200725;20200720;12109;SO62070;21,98;21,98
217;20200713;20200725;20200720;12109;SO62070;34,99;34,99
363;20200713;20200725;20200720;14501;SO62071;2294,99;2294,99
359;20200713;20200725;20200720;14461;SO62072;2294,99;2294,99
478;20200713;20200725;20200720;14461;SO62072;9,99;9,99
477;20200713;20200725;20200720;14461;SO62072;4,99;4,99
361;20200713;20200725;20200720;12033;SO62073;2294,99;2294,99
485;20200713;20200725;20200720;12033;SO62073;21,98;21,98
488;20200713;20200725;20200720;12033;SO62073;53,99;53,99
565;20200713;20200725;20200720;28500;SO62074;742,35;742,35
222;20200713;20200725;20200720;28500;SO62074;34,99;34,99
225;20200713;20200725;20200720;19325;SO62075;8,99;8,99
578;20200713;20200725;20200720;19325;SO62075;1214,85;1214,85
353;20200713;20200725;20200720;15624;SO62033;2319,99;2319,99
214;20200713;20200725;20200720;15624;SO62033;34,99;34,99
363;20200713;20200725;20200720;15085;SO62034;2294,99;2294,99
485;20200713;20200725;20200720;15085;SO62034;21,98;21,98
228;20200713;20200725;20200720;15085;SO62034;49,99;49,99
361;20200713;20200725;20200720;14428;SO62035;2294,99;2294,99
214;20200713;20200725;20200720;14428;SO62035;34,99;34,99
528;20200713;20200725;20200720;17712;SO62054;4,99;4,99
536;20200713;20200725;20200720;17712;SO62054;29,99;29,99
485;20200713;20200725;20200720;17712;SO62054;21,98;21,98
477;20200713;20200725;20200720;19306;SO62055;4,99;4,99
467;20200713;20200725;20200720;19306;SO62055;24,49;24,49
490;20200713;20200725;20200720;11545;SO62056;53,99;53,99
477;20200713;20200725;20200720;22390;SO62057;4,99;4,99
467;20200713;20200725;20200720;22390;SO62057;24,49;24,49
529;20200713;20200725;20200720;23221;SO62058;3,99;3,99
214;20200713;20200725;20200720;23221;SO62058;34,99;34,99
529;20200713;20200725;20200720;18619;SO62059;3,99;3,99
214;20200713;20200725;20200720;18619;SO62059;34,99;34,99
540;20200713;20200725;20200720;24624;SO62042;32,60;32,6
529;20200713;20200725;20200720;24624;SO62042;3,99;3,99
480;20200713;20200725;20200720;24624;SO62042;2,29;2,29
536;20200713;20200725;20200720;23693;SO62043;29,99;29,99
477;20200713;20200725;20200720;23693;SO62043;4,99;4,99
222;20200713;20200725;20200720;23693;SO62043;34,99;34,99
237;20200713;20200725;20200720;23693;SO62043;49,99;49,99
530;20200713;20200725;20200720;28187;SO62037;4,99;4,99
214;20200713;20200725;20200720;28187;SO62037;34,99;34,99
535;20200713;20200725;20200720;26516;SO62038;24,99;24,99
528;20200713;20200725;20200720;26516;SO62038;4,99;4,99
480;20200713;20200725;20200720;26516;SO62038;2,29;2,29
540;20200713;20200725;20200720;24512;SO62039;32,60;32,6
477;20200714;20200726;20200721;17689;SO62111;4,99;4,99
225;20200714;20200726;20200721;12636;SO62126;8,99;8,99
479;20200714;20200726;20200721;11248;SO62127;8,99;8,99
467;20200714;20200726;20200721;11248;SO62127;24,49;24,49
477;20200714;20200726;20200721;11248;SO62127;4,99;4,99
588;20200714;20200726;20200721;14590;SO62128;769,49;769,49
474;20200714;20200726;20200721;14590;SO62128;69,99;69,99
228;20200714;20200726;20200721;14590;SO62128;49,99;49,99
225;20200714;20200726;20200721;14590;SO62128;8,99;8,99
600;20200714;20200726;20200721;15986;SO62129;539,99;539,99
478;20200714;20200726;20200721;15986;SO62129;9,99;9,99
477;20200714;20200726;20200721;15986;SO62129;4,99;4,99
217;20200714;20200726;20200721;15986;SO62129;34,99;34,99
234;20200714;20200726;20200721;15986;SO62129;49,99;49,99
573;20200714;20200726;20200721;17181;SO62136;2384,07;2384,07
479;20200714;20200726;20200721;17181;SO62136;8,99;8,99
477;20200714;20200726;20200721;17181;SO62136;4,99;4,99
217;20200714;20200726;20200721;17181;SO62136;34,99;34,99
598;20200714;20200726;20200721;19714;SO62131;539,99;539,99
225;20200714;20200726;20200721;19714;SO62131;8,99;8,99
595;20200714;20200726;20200721;19718;SO62132;564,99;564,99
478;20200714;20200726;20200721;19718;SO62132;9,99;9,99
477;20200714;20200726;20200721;19718;SO62132;4,99;4,99
361;20200714;20200726;20200721;14400;SO62133;2294,99;2294,99
537;20200714;20200726;20200721;14400;SO62133;35,00;35
528;20200714;20200726;20200721;14400;SO62133;4,99;4,99
485;20200714;20200726;20200721;14400;SO62133;21,98;21,98
538;20200714;20200726;20200721;24871;SO62124;21,49;21,49
529;20200714;20200726;20200721;24871;SO62124;3,99;3,99
480;20200714;20200726;20200721;24871;SO62124;2,29;2,29
484;20200714;20200726;20200721;24871;SO62124;7,95;7,95
605;20200714;20200726;20200721;23898;SO62153;539,99;539,99
473;20200714;20200726;20200721;23898;SO62153;63,50;63,5
477;20200714;20200726;20200721;18061;SO62113;4,99;4,99
605;20200714;20200726;20200721;23239;SO62149;539,99;539,99
584;20200714;20200726;20200721;23195;SO62150;539,99;539,99
477;20200714;20200726;20200721;23195;SO62150;4,99;4,99
479;20200714;20200726;20200721;23195;SO62150;8,99;8,99
222;20200714;20200726;20200721;23195;SO62150;34,99;34,99
234;20200714;20200726;20200721;23195;SO62150;49,99;49,99
388;20200714;20200726;20200721;20395;SO62151;1120,49;1120,49
214;20200714;20200726;20200721;20395;SO62151;34,99;34,99
467;20200714;20200726;20200721;20395;SO62151;24,49;24,49
577;20200714;20200726;20200721;25840;SO62146;1214,85;1214,85
214;20200714;20200726;20200721;25840;SO62146;34,99;34,99
586;20200714;20200726;20200721;26616;SO62147;742,35;742,35
225;20200714;20200726;20200721;26616;SO62147;8,99;8,99
529;20200714;20200726;20200721;29009;SO62098;3,99;3,99
539;20200714;20200726;20200721;29009;SO62098;24,99;24,99
541;20200714;20200726;20200721;26794;SO62099;28,99;28,99
530;20200714;20200726;20200721;26794;SO62099;4,99;4,99
480;20200714;20200726;20200721;26794;SO62099;2,29;2,29
484;20200714;20200726;20200721;26794;SO62099;7,95;7,95
541;20200714;20200726;20200721;26254;SO62100;28,99;28,99
530;20200714;20200726;20200721;26254;SO62100;4,99;4,99
535;20200714;20200726;20200721;26079;SO62101;24,99;24,99
528;20200714;20200726;20200721;26079;SO62101;4,99;4,99
222;20200714;20200726;20200721;26079;SO62101;34,99;34,99
536;20200714;20200726;20200721;23734;SO62102;29,99;29,99
528;20200714;20200726;20200721;23734;SO62102;4,99;4,99
214;20200714;20200726;20200721;23734;SO62102;34,99;34,99
536;20200714;20200726;20200721;23054;SO62103;29,99;29,99
529;20200714;20200726;20200721;24978;SO62104;3,99;3,99
540;20200714;20200726;20200721;24978;SO62104;32,60;32,6
487;20200714;20200726;20200721;24978;SO62104;54,99;54,99
471;20200714;20200726;20200721;24978;SO62104;63,50;63,5
485;20200714;20200726;20200721;13656;SO62117;21,98;21,98
222;20200714;20200726;20200721;13656;SO62117;34,99;34,99
485;20200714;20200726;20200721;17222;SO62118;21,98;21,98
478;20200714;20200726;20200721;17222;SO62118;9,99;9,99
477;20200714;20200726;20200721;17222;SO62118;4,99;4,99
539;20200714;20200726;20200721;16507;SO62119;24,99;24,99
480;20200714;20200726;20200721;16507;SO62119;2,29;2,29
484;20200714;20200726;20200721;16507;SO62119;7,95;7,95
529;20200714;20200726;20200721;24535;SO62120;3,99;3,99
541;20200714;20200726;20200721;29377;SO62121;28,99;28,99
530;20200714;20200726;20200721;29377;SO62121;4,99;4,99
541;20200714;20200726;20200721;23969;SO62122;28,99;28,99
530;20200714;20200726;20200721;23969;SO62122;4,99;4,99
480;20200714;20200726;20200721;23969;SO62122;2,29;2,29
478;20200714;20200726;20200721;21346;SO62107;9,99;9,99
477;20200714;20200726;20200721;21346;SO62107;4,99;4,99
478;20200714;20200726;20200721;21353;SO62108;9,99;9,99
217;20200714;20200726;20200721;21353;SO62108;34,99;34,99
474;20200714;20200726;20200721;19882;SO62109;69,99;69,99
488;20200714;20200726;20200721;19882;SO62109;53,99;53,99
578;20200715;20200727;20200722;26963;SO62216;1214,85;1214,85
479;20200715;20200727;20200722;26963;SO62216;8,99;8,99
477;20200715;20200727;20200722;26963;SO62216;4,99;4,99
225;20200715;20200727;20200722;26963;SO62216;8,99;8,99
529;20200715;20200727;20200722;23772;SO62201;3,99;3,99
214;20200715;20200727;20200722;23772;SO62201;34,99;34,99
390;20200715;20200727;20200722;20059;SO62228;1120,49;1120,49
237;20200715;20200727;20200722;20059;SO62228;49,99;49,99
605;20200715;20200727;20200722;23226;SO62229;539,99;539,99
479;20200715;20200727;20200722;23226;SO62229;8,99;8,99
477;20200715;20200727;20200722;23226;SO62229;4,99;4,99
214;20200715;20200727;20200722;23226;SO62229;34,99;34,99
577;20200715;20200727;20200722;25421;SO62223;1214,85;1214,85
222;20200715;20200727;20200722;25421;SO62223;34,99;34,99
586;20200715;20200727;20200722;26617;SO62224;742,35;742,35
477;20200715;20200727;20200722;26617;SO62224;4,99;4,99
479;20200715;20200727;20200722;26617;SO62224;8,99;8,99
489;20200715;20200727;20200722;26617;SO62224;53,99;53,99
563;20200715;20200727;20200722;26058;SO62225;2384,07;2384,07
489;20200715;20200727;20200722;26058;SO62225;53,99;53,99
537;20200715;20200727;20200722;11258;SO62206;35,00;35
476;20200715;20200727;20200722;12752;SO62199;69,99;69,99
237;20200715;20200727;20200722;12752;SO62199;49,99;49,99
477;20200715;20200727;20200722;20635;SO62191;4,99;4,99
478;20200715;20200727;20200722;20635;SO62191;9,99;9,99
217;20200715;20200727;20200722;20635;SO62191;34,99;34,99
478;20200715;20200727;20200722;21612;SO62192;9,99;9,99
477;20200715;20200727;20200722;21612;SO62192;4,99;4,99
587;20200715;20200727;20200722;18942;SO62210;769,49;769,49
536;20200715;20200727;20200722;18942;SO62210;29,99;29,99
528;20200715;20200727;20200722;18942;SO62210;4,99;4,99
485;20200715;20200727;20200722;18942;SO62210;21,98;21,98
487;20200715;20200727;20200722;18942;SO62210;54,99;54,99
484;20200715;20200727;20200722;18942;SO62210;7,95;7,95
587;20200715;20200727;20200722;14639;SO62211;769,49;769,49
225;20200715;20200727;20200722;14639;SO62211;8,99;8,99
475;20200715;20200727;20200722;14639;SO62211;69,99;69,99
588;20200715;20200727;20200722;14589;SO62212;769,49;769,49
596;20200715;20200727;20200722;19736;SO62213;539,99;539,99
477;20200715;20200727;20200722;19736;SO62213;4,99;4,99
478;20200715;20200727;20200722;19736;SO62213;9,99;9,99
487;20200715;20200727;20200722;19736;SO62213;54,99;54,99
490;20200715;20200727;20200722;19736;SO62213;53,99;53,99
597;20200715;20200727;20200722;19721;SO62214;539,99;539,99
485;20200715;20200727;20200722;19721;SO62214;21,98;21,98
480;20200715;20200727;20200722;19721;SO62214;2,29;2,29
580;20200715;20200727;20200722;17873;SO62176;1700,99;1700,99
228;20200715;20200727;20200722;17873;SO62176;49,99;49,99
225;20200715;20200727;20200722;17873;SO62176;8,99;8,99
353;20200715;20200727;20200722;15357;SO62177;2319,99;2319,99
477;20200715;20200727;20200722;15357;SO62177;4,99;4,99
478;20200715;20200727;20200722;15357;SO62177;9,99;9,99
217;20200715;20200727;20200722;15357;SO62177;34,99;34,99
359;20200715;20200727;20200722;12211;SO62178;2294,99;2294,99
214;20200715;20200727;20200722;12211;SO62178;34,99;34,99
488;20200715;20200727;20200722;11646;SO62179;53,99;53,99
581;20200715;20200727;20200722;17787;SO62172;1700,99;1700,99
539;20200715;20200727;20200722;17787;SO62172;24,99;24,99
599;20200715;20200727;20200722;11420;SO62173;539,99;539,99
539;20200715;20200727;20200722;28855;SO62181;24,99;24,99
529;20200715;20200727;20200722;28855;SO62181;3,99;3,99
465;20200715;20200727;20200722;28855;SO62181;24,49;24,49
234;20200715;20200727;20200722;28855;SO62181;49,99;49,99
530;20200715;20200727;20200722;27391;SO62182;4,99;4,99
541;20200715;20200727;20200722;27391;SO62182;28,99;28,99
529;20200715;20200727;20200722;27506;SO62183;3,99;3,99
538;20200715;20200727;20200722;27506;SO62183;21,49;21,49
484;20200715;20200727;20200722;27506;SO62183;7,95;7,95
535;20200715;20200727;20200722;26451;SO62184;24,99;24,99
480;20200715;20200727;20200722;26451;SO62184;2,29;2,29
530;20200715;20200727;20200722;26583;SO62185;4,99;4,99
541;20200715;20200727;20200722;26583;SO62185;28,99;28,99
480;20200715;20200727;20200722;26583;SO62185;2,29;2,29
529;20200715;20200727;20200722;27474;SO62186;3,99;3,99
538;20200715;20200727;20200722;27474;SO62186;21,49;21,49
217;20200715;20200727;20200722;27474;SO62186;34,99;34,99
535;20200715;20200727;20200722;26679;SO62187;24,99;24,99
528;20200715;20200727;20200722;26679;SO62187;4,99;4,99
477;20200715;20200727;20200722;17577;SO62195;4,99;4,99
214;20200715;20200727;20200722;17577;SO62195;34,99;34,99
528;20200715;20200727;20200722;16356;SO62196;4,99;4,99
480;20200715;20200727;20200722;16356;SO62196;2,29;2,29
528;20200715;20200727;20200722;15837;SO62197;4,99;4,99
217;20200715;20200727;20200722;15837;SO62197;34,99;34,99
477;20200715;20200727;20200722;12894;SO62158;4,99;4,99
479;20200715;20200727;20200722;12894;SO62158;8,99;8,99
528;20200715;20200727;20200722;23191;SO62189;4,99;4,99
536;20200715;20200727;20200722;23191;SO62189;29,99;29,99
359;20200716;20200728;20200723;14419;SO62271;2294,99;2294,99
485;20200716;20200728;20200723;14419;SO62271;21,98;21,98
491;20200716;20200728;20200723;14419;SO62271;53,99;53,99
477;20200716;20200728;20200723;11393;SO62268;4,99;4,99
479;20200716;20200728;20200723;11393;SO62268;8,99;8,99
471;20200716;20200728;20200723;13162;SO62269;63,50;63,5
485;20200716;20200728;20200723;13162;SO62269;21,98;21,98
579;20200716;20200728;20200723;25432;SO62278;1214,85;1214,85
222;20200716;20200728;20200723;25432;SO62278;34,99;34,99
562;20200716;20200728;20200723;25975;SO62279;2384,07;2384,07
477;20200716;20200728;20200723;25975;SO62279;4,99;4,99
479;20200716;20200728;20200723;25975;SO62279;8,99;8,99
225;20200716;20200728;20200723;25975;SO62279;8,99;8,99
580;20200716;20200728;20200723;17566;SO62280;1700,99;1700,99
214;20200716;20200728;20200723;17566;SO62280;34,99;34,99
604;20200716;20200728;20200723;22655;SO62281;539,99;539,99
538;20200716;20200728;20200723;22655;SO62281;21,49;21,49
529;20200716;20200728;20200723;22655;SO62281;3,99;3,99
530;20200716;20200728;20200723;25494;SO62266;4,99;4,99
214;20200716;20200728;20200723;25494;SO62266;34,99;34,99
477;20200716;20200728;20200723;17179;SO62259;4,99;4,99
465;20200716;20200728;20200723;17179;SO62259;24,49;24,49
528;20200716;20200728;20200723;15545;SO62260;4,99;4,99
222;20200716;20200728;20200723;15545;SO62260;34,99;34,99
528;20200716;20200728;20200723;19039;SO62261;4,99;4,99
480;20200716;20200728;20200723;19039;SO62261;2,29;2,29
540;20200716;20200728;20200723;14190;SO62262;32,60;32,6
529;20200716;20200728;20200723;14190;SO62262;3,99;3,99
478;20200716;20200728;20200723;20435;SO62257;9,99;9,99
477;20200716;20200728;20200723;20435;SO62257;4,99;4,99
217;20200716;20200728;20200723;20435;SO62257;34,99;34,99
478;20200716;20200728;20200723;21761;SO62254;9,99;9,99
477;20200716;20200728;20200723;21761;SO62254;4,99;4,99
483;20200716;20200728;20200723;21761;SO62254;120,00;120
536;20200716;20200728;20200723;23199;SO62252;29,99;29,99
528;20200716;20200728;20200723;23199;SO62252;4,99;4,99
480;20200716;20200728;20200723;23199;SO62252;2,29;2,29
484;20200716;20200728;20200723;23199;SO62252;7,95;7,95
541;20200716;20200728;20200723;26586;SO62249;28,99;28,99
540;20200716;20200728;20200723;23792;SO62250;32,60;32,6
529;20200716;20200728;20200723;11230;SO62246;3,99;3,99
484;20200716;20200728;20200723;11230;SO62246;7,95;7,95
222;20200716;20200728;20200723;11949;SO62233;34,99;34,99
594;20200716;20200728;20200723;22678;SO62240;564,99;564,99
222;20200716;20200728;20200723;22678;SO62240;34,99;34,99
488;20200716;20200728;20200723;22678;SO62240;53,99;53,99
594;20200716;20200728;20200723;24565;SO62241;564,99;564,99
478;20200716;20200728;20200723;24565;SO62241;9,99;9,99
581;20200716;20200728;20200723;17893;SO62242;1700,99;1700,99
359;20200716;20200728;20200723;12276;SO62243;2294,99;2294,99
477;20200716;20200728;20200723;12276;SO62243;4,99;4,99
478;20200716;20200728;20200723;12276;SO62243;9,99;9,99
217;20200716;20200728;20200723;12276;SO62243;34,99;34,99
357;20200716;20200728;20200723;14940;SO62244;2319,99;2319,99
528;20200716;20200728;20200723;14940;SO62244;4,99;4,99
537;20200716;20200728;20200723;14940;SO62244;35,00;35
480;20200716;20200728;20200723;14940;SO62244;2,29;2,29
484;20200716;20200728;20200723;14940;SO62244;7,95;7,95
357;20200717;20200729;20200724;15921;SO62295;2319,99;2319,99
478;20200717;20200729;20200724;15921;SO62295;9,99;9,99
477;20200717;20200729;20200724;15921;SO62295;4,99;4,99
214;20200717;20200729;20200724;15921;SO62295;34,99;34,99
488;20200717;20200729;20200724;11704;SO62296;53,99;53,99
530;20200717;20200729;20200724;28144;SO62297;4,99;4,99
480;20200717;20200729;20200724;28144;SO62297;2,29;2,29
484;20200717;20200729;20200724;28144;SO62297;7,95;7,95
541;20200717;20200729;20200724;26719;SO62298;28,99;28,99
530;20200717;20200729;20200724;26719;SO62298;4,99;4,99
214;20200717;20200729;20200724;26719;SO62298;34,99;34,99
228;20200717;20200729;20200724;26719;SO62298;49,99;49,99
225;20200717;20200729;20200724;26719;SO62298;8,99;8,99
529;20200717;20200729;20200724;29046;SO62299;3,99;3,99
539;20200717;20200729;20200724;29046;SO62299;24,99;24,99
480;20200717;20200729;20200724;29046;SO62299;2,29;2,29
535;20200717;20200729;20200724;26478;SO62300;24,99;24,99
465;20200717;20200729;20200724;26478;SO62300;24,49;24,49
535;20200717;20200729;20200724;25358;SO62301;24,99;24,99
480;20200717;20200729;20200724;25358;SO62301;2,29;2,29
530;20200717;20200729;20200724;27198;SO62302;4,99;4,99
541;20200717;20200729;20200724;27198;SO62302;28,99;28,99
487;20200717;20200729;20200724;27198;SO62302;54,99;54,99
228;20200717;20200729;20200724;27198;SO62302;49,99;49,99
225;20200717;20200729;20200724;27198;SO62302;8,99;8,99
536;20200717;20200729;20200724;22746;SO62304;29,99;29,99
480;20200717;20200729;20200724;22746;SO62304;2,29;2,29
484;20200717;20200729;20200724;22746;SO62304;7,95;7,95
536;20200717;20200729;20200724;23286;SO62305;29,99;29,99
477;20200717;20200729;20200724;21397;SO62306;4,99;4,99
478;20200717;20200729;20200724;21397;SO62306;9,99;9,99
222;20200717;20200729;20200724;21397;SO62306;34,99;34,99
474;20200717;20200729;20200724;18890;SO62307;69,99;69,99
481;20200717;20200729;20200724;18890;SO62307;8,99;8,99
536;20200717;20200729;20200724;17800;SO62320;29,99;29,99
528;20200717;20200729;20200724;17800;SO62320;4,99;4,99
